,product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,user_id,review_id,review_title,review_content_WC,title_sentiment,main_sentiment
230,B01J8S6X2I,AmazonBasics 6 Feet DisplayPort to DisplayPort Cable - (Not HDMI Cable) (Gold),Computers&Accessories,499.0,1100.0,55.0,4.4,25177,"AHHEVDG5NWTNJRAW4M5FIRKMFEEA,AFLX5QGGOSHYDJV3E42JXTXCRXPQ,AEX4G7GNLVALDJDAZY33RNZ6KIVQ,AFGMGHDUS2Z6ME6PD3XFJM2VKOEQ,AFBJDIUA2EUBVIRXAXLNC7ENHAIQ,AGMYS67M6E6V2W3UP2EVWZBP4WHQ,AFPLFU6EUEEXHU4SCPG6UUBS4HAA,AFAJRPO7FNQVWYXLU5RMHFVJDARQ","R8KWWR9D7Z8ZP,R1K9VOKVDAH1FT,R3VA611ERW9TJ2,RURQQWP8I8XS4,R19O55T880XD8U,R3CHHGYZD5QMGM,RHKJASTLGEF14,R1CD68IZMR4O62","Awsome quality,Nice item,Better Display Port Cable,Works! GTX1650 Super, DELL 2520D (MST),Value for money,Not Vesa certified cable.,YOU CAN BUY IT UNDOUBTEDLY.,Check Display settings as soon as you install this cable.",305,positive,positive
231,B09MJ77786,MI 108 cm (43 inches) 5X Series 4K Ultra HD LED Smart Android TV L43M6-ES (Grey),Electronics,31999.0,49999.0,36.0,4.3,21252,"AGTBGMKWQPUZJ2GA2XPICHD2VTKQ,AF3TVTF3FVMHGLCA2QB2GTUTCUIQ,AH52X5G5PGIEWVC5D7TPBTTVJR2A,AEA6UPUVSSMVOTGA6JN7GFG2AZ7A,AEDU5UVD5ZMYRMBTNQTU7QUFLDVQ,AF4VLR2GRW5ZRKW5QXT6IB6QVLOQ,AESB32BXL4JEWHLRLUHZEDXYSDXQ,AHRYV4OPMCN7H4OTNUBIMFRBBM5A","R19JWR6NN6DMRW,R3NNMZRL819Q5I,R27MVISBFA27B0,R26UM4M5FX7MOX,R3OS23S4DLG4RW,R6CTY16XAGKZ3,R3GTDALXXTDMU4,R1YPRPCDNAPQGM","It's super,Value of money 💰,Display and build,Good Sound and pictures,Good product 👍,Good and smart tv for reasonable rate,Good for low budget,Tv is good but after 3  month my tv screen gone",208,positive,positive
232,B09NNGHG22,Sansui 140cm (55 inches) 4K Ultra HD Certified Android LED TV with Dolby Audio & Dolby Vision JSW55ASUHD (Mystique Black),Electronics,32990.0,56790.0,42.0,4.3,567,"AEBPRGXBZGLP7GSDVHJW7MDK6TRA,AFNQ27UNGQ2XQXBA5UYOCZAHWYIQ,AFBREMXXTVMEXXEUD4TCXZEJLMKQ,AERGUI5Z2USJIF32DG23QRO7GT5A,AEADA3ZA62TZRABEJAPSEZ5T4JCA,AG7DHUWNNE5O3RNSE4OXWUFCBAAA,AHKVRD7NMI63YUVXHDNUMM424HAQ,AECO2EJCD6W3VMBXILWJE2BPJSDA","R2XFHXT7SOGU38,R18IKG6HRO7KHV,RL2GYO9N48DA1,R1GE4SBKIMYD21,R28HO0PSXETDRY,RSOK1DI5JASHZ,R74OCT3MJO4BX,R2Z3IYVCJ69HJ","Good TV in budget!,Excellent purchase.,A master piece fron sansui,Using good,Value for money 👍,Sound quality not good,Appropriate,Good",205,positive,positive
233,B07V5YF4ND,LOHAYA LCD/LED Remote Compatible for Sony Bravia Smart LCD LED UHD OLED QLED 4K Ultra HD TV Remote Control with YouTube & Netflix Function [ Compatible for Sony Tv Remote Control ],Electronics,299.0,1199.0,75.0,3.5,466,"AGNQUDW2ISLRVQVYA7AJNMFTZYAA,AEFS33TZ32ZFCNHF4HLNUCSMZQMQ,AGTGQWRENDRGXQODOLIQNYKKMO5Q,AGNUSNVD4OAUBKA6B42FMU63Y2UA,AG46GGA3GD2ZW4IRVXY2LKHWDC3A,AFACTUMKAIA2A6TQX3URLEPJ462Q,AELY7GVE32GK5NPFRFV3R3256BOA,AGWU5ZFZCOMADUNNZLTRCGXDUXSQ","RDCJBFGUBZWFJ,R3F0Y39XWNLO8Z,R38S8FL4YF9JD0,R1MCQ2MLQ7C4DU,RMVTEJJSA64Y1,R35XHV3UC3PEXZ,R2MQ9H1NKP4BDO,R2HOVLX6WT4I6J","Good product,Switches,Remote is working,Center main button is very weak ,not working well,Punctuality. Delivered in time. Excellent,Remote,Sony Tv Remote,It works",46,positive,positive
234,B0B65P827P,"Zebronics CU3100V Fast charging Type C cable with QC 18W support, 3A max capacity, 1 meter braided cable, Data transfer and Superior durability (Braided Black )",Computers&Accessories,128.31,549.0,77.0,3.9,61,"AFQGGBH7UOPRRK6A4FS6UAHBBR6Q,AHUVPTZIP7GEDM62EIXKJOHXKX7Q,AELXEM4FYSUTAX3MW4N3MMWTA7HQ,AE3JXOT37VQRM3R7KJNLXD35X66Q,AEAXPZESQ6V7SHMWRZTWKF5BVINQ,AHBPQ3SLIIQJFBOG4LVVCOM57WNQ,AEQZHKTTW33WQUHSOP7XXLFKLHUQ,AFXM3NOWH4PAUM3GPYNYHNDSM2RQ","R2NO4JULWOQQ5N,R1RJ8AHYBK38PD,R3PU1G9HCGIUHP,R15GKRKHWQUWZ2,R39UZTTR3JREOM,R2BQX0C2NBBJEX,R24WP5GTU5ZFG5,R18BPTXYIORQ2D","Terrible,Charging status,Good quality,good charging,Nice product,Waste of Money.,Fast Charging Cable,Charching",75,negative,positive
235,B084MZYBTV,"Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3 feet (1 meter) for Laptop, Personal Computer, Tablet, Smartphone - White, USB-IF Certified",Computers&Accessories,599.0,849.0,29.0,4.5,474,"AEDY5UAJ26E6AID2QBRV2B3DEOEQ,AET5WYM6TVEQ4CNHACOOJNLSGJ7Q,AGM2WOYSDILMC2GKYLGXCRGBJ6HA,AGYWHZWIYFALU2AID2QZTYWDVXHQ,AEZU34OVX32S5PX6DXWUACRG2ROA,AE3Y3NN5YE2ATKHWKIYW7LZ34WHA,AFNF2PMSUAT5LUDMKF2WFRIS2FAQ,AGYLUDT2Y6QD57KAHL42FFNYRVXQ","RJX93LCK9FMRS,R14T5CARLGB2KJ,R31ADVYIHSBKCJ,RJ2RFRYTSYWQ6,R1NT2YXBX91W6Z,R1CN84T7CDAFE,RIZF30TNXEI0C,R3MOOJUBKCJ0VR","Osm,Very good build quality,supports fast charging,Worth the price.,Very nice,Quality,Durability King,Good quality at an affordable price.",132,positive,positive
236,B097ZQTDVZ,7SEVEN® TCL Remote Control Smart TV RC802V Remote Compatible for TCL TV Remote Original 55EP680 40A325 49S6500 55P8S 55P8 50P8 65P8 40S6500 43S6500FS 49S6800FS 49S6800 49S6510FS(Without Voice Function/Google Assistant and Non-Bluetooth remote),Electronics,399.0,899.0,56.0,3.4,431,"AGKXFGRXVN4CMGMCT5SGOPB6BBIQ,AGNKWLEKAA53Y27KTA5XKMEB6YVQ,AED2NJ6DBAMJR3CHAEJDTLG3NN2A,AEKY5I5PYGA47OZ47KUCV7UIJTEQ,AG2GGBDNSFBCW36UG3RROPBSLVGA,AE3OOUCU4W42ZU6AUODMT6CN6BPA,AGEEX6AISIUVY6D46KUUUETMMY3A,AG6ITVLWPSPIQITY64C7R5ADA2LQ","R16NWYD2LYHNFJ,R2Y32IVRENIANJ,R3BBJ9AXA1ZOSC,RD5EMW1UBYKX6,R3NFOY58N9GMK5,RLWBE1NALLDFQ,R3IO7HFD3TGRO1,R4NCD2RDWQWZ0","When you can’t find the original this comes handy.,No voice communication,Acceptable for the price,Bad finish, but good product,No,voice recognition is not available,Nice Remote,worked find keys are hard",192,negative,negative
237,B0B5F3YZY4,"Wayona 3in1 Nylon Braided 66W USB Fast Charging Cable with Type C, Lightening and Micro USB Port, Compatible with iPhone, iPad, Samsung Galaxy, OnePlus, Mi, Oppo, Vivo, iQOO, Xiaomi (1M, Black)",Computers&Accessories,449.0,1099.0,59.0,4.0,242,"AHKMDJ4Y4EBQDNX6WV4U6DCESQXQ,AEH2EQBAQVCXDUXSZ255V72TYKOA,AEPH2F2UEIKZG3VT3BVA5FDJIKBA,AGLSWF3XMK3CCO2WJE65T25GIGMA,AFKWGPZEQJSGXGJSTDLUMBLVGKZQ,AHAYLWHOG3ZNEYVTU6NVAYYGJ7FQ,AHXQZSTOU5JDMRAOJUCCQUW2KUBA,AECWPRYCITRCOZR5Y4FNNYESFFBQ","RWKQG2WMXYN20,R3S53R4I0ZE364,R2VB4D1AFFZK9Y,R2GUTP55B1ZKUM,R2UNJAOWGLCURY,R2WJ1F3SRK5MZ8,R21F459NA4RRVJ,R3CR68E62EC8M3","Best rugged cable that supports most of the fast charging standards,It's good 👍,Nice cable, although higher ampere might heat up and damage the cable,Very nice product,Nice product with good quality,Great product, Greater utility, Greatest value provider!,Awesome,good prodct",273,positive,positive
238,B09G5TSGXV,"Hi-Mobiler iPhone Charger Lightning Cable,2 Pack Apple MFi Certified USB iPhone Fast Chargering Cord,Data Sync Transfer for 13/12/11 Pro Max Xs X XR 8 7 6 5 5s iPad iPod More Model Cell Phone Cables",Computers&Accessories,254.0,799.0,68.0,4.0,2905,"AHSO2WSPV5UTH5J2K6MN5IZAIOGA,AFM26HOEORAI2OH3PKFIIZQFQHBA,AG37VQORMBEJPZS2AGUCYGIU7G5A,AG6IV4AS3MF5FG3VYPZOG3ACGNLA,AGUJDBWMYYACFUWP3CZ4GCHDS3EQ,AFOYMQ3MI52RO4MV3YTFXONUX3EQ,AEWITOSQKHBLZZOTS5WUBEGE2VOA,AHTEDPLVFC2DNGPOBWOD77MTTHVA","R10KIZHSVBEP0U,R1DEOWB5K6A6Z2,R2GD8H370XJ574,R3L2R2YXGR6W4L,R2KKPS8UXC42G,RM2YVJE73LH91,R2IUG2Z4CXK0CC,RC6J6VCOUGA5C","Average,Nice in this price,Nice,Nice,Good product but takes long time to be delivered,Misleading Title and description,Phone is not getting charged fast.,Works as expected",116,negative,negative
239,B006LW0WDQ,Amazon Basics 16-Gauge Speaker Wire - 50 Feet,Electronics,399.0,795.0,50.0,4.4,12091,"AE4DPKX5AMUCEWM4543JPWAZVA2A,AH2F6TKL4URXVF2VLVALIU3LA37A,AH4TRU2DCGNKR6IR7W2RIZ5VGILQ,AH7JD2XKCXB32VIEPM4ZMZPFOWGQ,AGUN5Y5M3I3FV5N22KYZUKPU46GA,AGUFGA3PLAEHPSQFXRBSE6LUTOIQ,AH3E36EPFQ2YJEZWSCIN3TQKYWLQ,AFXQA7YBNBU7CB6QVQ7MYYUDP3LA","R10L0LUK0SEJPL,R2EGC3B1JJ6BTS,R35W8V6ZATZ2S,RPN411MPADDQD,RE3HSY12L9YBG,R2UXIGD46L4151,R1LJNC0Q9BR7UW,R2Z93X38SWW7IL","Good,Good Quality,Amazing,Wire cost,Quality and performance is excellent.,Really Impressive,Good and cheap!,GOOD ONE",364,positive,negative
240,B09YLX91QR,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, White)",Computers&Accessories,179.0,399.0,55.0,4.0,1423,"AGU76WKSU62DUNTPCMTC4FCUNRTQ,AEOVR6JEQTAC77BXE5AJMWJGG5PA,AFIFHW5QMFMTWXNZ2JORBMINL3CQ,AG36G3XPHERLKRDG7XYQ2IWJWPIQ,AFEOAY5PB4XEYIOL6DY5WJBOYSKQ,AF2EHSXFZWWS2YEN22DV2ZCJDZZA,AGUFRJ5TPSUUBZBNRWHDRJV4VMQA,AGYEIMSVEDOLA2OV3DIOGX2IMCBA","R8QBCR9MM1LGY,R3VN8XDH215N7I,R341EQRY87EZP,R3HHTVIHY2U1FO,RNA87JCGRTQJU,RZ12R7OYYP0KX,R2GZZ3WYE0JJYA,RHE3HXKSONROE","GOOD,Thank you  Amazon very good charging cable,Good,Very good product,good quality,Very Good Product,This is fast charging USB!,Simply perfect at the price of below 100",51,positive,positive
241,B081FJWN52,"Wayona Usb Type C To Usb Nylon Braided Quick Charger Fast Charging Short Cable For Smartphone (Samsung Galaxy S21/S20/S10/S9/S9+/Note 9/S8/Note 8, Lg G7 G5 G6, Moto G6 G7) (0.25M,Grey)",Computers&Accessories,339.0,999.0,66.0,4.3,6255,"AH3ZH5IE4MTFB3T33O3QSGLU4BBA,AEQHHPCXUH4O5BS4VOQNDBTAAORQ,AFMIGQ3PROFIPTSPVGLBI5XEXCDA,AE2YKXGI2XFOVDHNL6FF2RQAZ55A,AFID7FPYXSKYIQ4TXVZRJLDCTNWQ,AEH3VHBR2ECN647RYG3VNMASKBWA,AEZCPNPTW4BIFN7P2QFA3ML4ZKUQ,AHJHV3JIPUMAT274GIFQKJPKXNMA","R3CGMQSB9H564N,RG5V69YDA5TLP,R18ESJU4TI0EGY,R140SU5IGEW7FF,R1H9W7ECR79TX2,RIAQUZT21P6N1,RFIJDX0AGS6ZR,R2Q20EL3OJ81U2","Good pick for Galaxy Note 9,Durable and quality product,Best Cable for Android Auto,The cable I will always carry when I pack my stuff for a ride.,Good charging capacity and data transfers,I bought it for my bike,Excellent,👍",507,positive,positive
242,B0758F7KK7,"Caprigo Heavy Duty TV Wall Mount Bracket for 14 to 32 Inch LED/HD/Smart TV’s, Universal Fixed TV Wall Mount Stand (M452)",Electronics,399.0,999.0,60.0,4.0,1236,"AHAYLVC4ZJEXYUCSYHJGH233MBWQ,AFG7V27SPMFIYXCYQQCEXQECP3DQ,AGBW7NSPVGAG32OX4IT3BKIV55IA,AFMOEH263F6BBQRI35GPLNWCQ2FA,AE5YB4LKRKHWXAQRGN6CFKCFPRBQ,AH7L5WF4S4D43VOPFKTQUEUWQ62Q,AFMT4A5BNKRGAOUI2GHZZD2I7QUA,AEDJJ4HPMNRLJMCNUIE7KOJM2UWQ","R3FOUBGTV1VUHP,R1O6LVSV52T4PJ,REU3XX3MNVWX9,R11PYCGN6PGQL9,R1XBA7N59GDUL8,R29QNQJHONGFEU,R2N7R1NZIKS9F5,R2J48N34WBDDGZ","Good quality product with many screws and nuts,Nice product,Ok ok product,It’s accuracy,Screws can be a problem.,Good quality for 32"" TV,Perfect fit for my Sony TV,This costs approx 200 in the local market.",175,positive,positive
243,B09L835C3V,"Smashtronics® - Case for Firetv Remote, Fire Stick Remote Cover Case, Silicone Cover for TV Firestick 4K/TV 2nd Gen(3rd Gen) Remote Control - Light Weight/Anti Slip/Shockproof (Black)",Electronics,199.0,399.0,50.0,4.2,1335,"AHGRRV5SETS34URXKM5JR365ZGKA,AFLOF6ZEMEH5APN3LTRVYG5SMEXQ,AH32WM3IUL4YMUFBKPY5O5QJZZHQ,AF2HQ5JLJRRWV5B6ESXAA4NBMTRQ,AHIW4JOFXH53CL6UI7TWL62YE43A,AGJFQ2QSW3V2Y6TMPLTGTACLIH7A,AFXDPNEUR4775WNNLD5LU3EOHWQQ,AGOC7CABWR57JA3HH427FHBRJIJQ","RCI40FPILZN2J,R33GJM990WL2D,R2IZDWTSBD3OJD,R18JSUF6RUDBJK,R3IYD10K0ODOFQ,R1V2IV4QBCAWUG,R92Z4OC4KIRC5,R2HY1V6QTTUTAQ","Cover is Little loose for Fire remote cover,I ordered this for colour,Pricing,Nice Product,Overpriced but good quality.,Remote stops working after 3 months,Perfect fot,Perfect size for amazon firestick",89,positive,negative
244,B098TV3L96,Electvision Remote Control for led Smart tv Compatible with VU Smart Led (Without Voice),Electronics,349.0,1999.0,83.0,3.8,197,"AGTDS5KNVHNHIPGTYNC4NBE7HJSA,AHKSUT5W2N3HKHXSDIRQIGXBO4WQ,AELPYXDN2TYNBVJ7PLH4VHQANCEA,AFIBKGBT5ZOFVXM6MCB6LB7C2Z7Q,AHGSRNN4YIHUG6KHMZ4CGK6KACBA,AEJMFVYN3PZ5YE6GSVTTMQPFCLIQ,AEHBIJNM7L6EIKFCVMEOHPEVFFYQ,AFCSXOI4K7R3TFLHH3BXBS25CYJQ","R2LH0W21RI2HB3,R2NTYGKM6R1PXH,R2TR5PF6IUMOXH,R3MX15QTIQ0BXG,ROKY7UXCNAYLZ,R3JWZ3QRTVLQ14,R7MVBDVHW7FGJ,R1BGEUL7PDFQ3","Good,Good,Good,Mic is not working,Voice not working. You can't enable voice assistant in this remote,Quality is average, buttons are not smooth,Very good,Good",96,negative,positive
245,B08NCKT9FG,Boat A 350 Type C Cable 1.5m(Jet Black),Computers&Accessories,299.0,798.0,63.0,4.4,28791,"AHDJJLKORMH72SSEBWOVAKE66EHA,AHEONKS6KOZ4SIOZNOLYFGQBXU4A,AEUPILALWUFFD34CNWRYX4PFQKSA,AEKWBYGLEXUNRAJKVPO6HMF52W7A,AETM4APJU6TQILR5HKP3CSPYQL5A,AFOGCVLE7W7ZM5OW3XW7JXCNSIVA,AFLFHQMJXDKP4FNRZVNDLBCI7ULA,AGLH5KPYCT4MGPQ34MNWKLR6NXEA","R23CC5VDSVR49B,R1AWZE3731748T,R388KOR9TWPX5H,R2PLH1UHYDQWFA,R1B7Q58I1P83OY,R1C13PY8A3WUC5,RTEAGC48PIYAU,R2E0N8Q0ZQM9N9","Good Stuff... Recommended!!!,Need better quality,एक मजबूत प्रोडक्ट है,Good,best buy of this cable,Best for,Tough,Nil",95,positive,positive
246,B0B4T6MR8N,"pTron Solero M241 2.4A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Micro USB Devices (White)",Computers&Accessories,89.0,800.0,89.0,3.9,1075,"AF477BP57JM7Z4JD4PYB2K33R6AQ,AGTDD34Y77OB36JNYQWQDN7MHECQ,AG7POKBSWQUO4VOYD4HDWYKMMJ4Q,AFZS6H2ZFJEJHRWIJ3IYL7V6KRPA,AHCYM2ECKI2MNOIDHDG4PT6IIN6A,AECZ4IP3TBM4EUG52BZAOQV3EKIA,AH6RQDXZYKAUPNBOYC4NAZERTFOQ,AFTVETL4HGH4KRUF4NXGJUEDPBAQ","R1Q323BB35OP30,RJ0CSQUUWFF9W,R23OB4XMH3S9QD,R1K5FQR6CYMQAV,R3QMD6JDUGQUCI,R1R5LTMWOXI38M,R241G3F07D3OBH,R1O7BQ61DXRVWW","The metal pin is losing it's strength,Sahi h bs 44 rupe ki and dilivery charge 40,Good Charging cable,Good sturdy micro usb cable with good charging speeds,Cheapest micro USB cable in the market,boat is better than this,I bought this for 199rs best charging cable for all mobiles,Good",67,positive,positive
247,B01GGKZ4NU,"AmazonBasics USB Type-C to USB Type-C 2.0 Cable for Charging Adapter, Smartphone - 9 Feet (2.7 Meters) - White",Computers&Accessories,549.0,995.0,45.0,4.2,29746,"AEITVIFC7WZAEQDIVWPB4KUGKLRQ,AHQVFZCGAMMHEBBOY4SXBSRF3ZDQ,AECB6RAIS3NCSRCNMUWNZAQARNMA,AE43KS43Y6L62UBGG6K64AD5OISA,AGCBWB4YSTCDFAERTYIJ52KVW6EQ,AGPWASWUND4PQYWAP6ICZEPQCWZA,AFHT4L657CBTBKZ2UZEYQBAROXNA,AFQEZSS2I5IGAKZY3Y3CGDZLCJIA","R37S13YALMRPGK,R2OU2YTGFEMJHE,R25SDG11W8EAU9,R2W38EQOY97N87,R2U8MOGE4JDKBF,R2CN3CX7SGEWDK,RX74XLMFH35PD,R1B861YJE8YL2B","Its ok product not too good not bad,Cheap and best,Performance,Works well,Not working with Fast Charger,This Type-C cable is awesome😍.,Does not support display,Good",115,negative,positive
248,B09BW2GP18,"Croma 3A Fast charge 1m Type-C to All Type-C Phones sync and charge cable, Made in India, 480Mbps Data transfer rate, Tested Durability with 8000+ bends (12 months warranty) - CRCMA0106sTC10, Black",Computers&Accessories,129.0,1000.0,87.0,3.9,295,"AG3TIHPAHFYCX3XQ3TQ2OB5IAJXQ,AEEMOUFPIMWI2J6CNO5W4YVLLIGQ,AGYRJKVCDHOZSCEBLMMF6TJOABGQ,AHBZXXSXDSJOQGRFOU4HWSLI2FUQ,AGK2XZ26O6Z4X2UHLCOQIMBTU5XA,AEOPL2SDEVUZWVK3AE2MQOLZUTTA,AG3BY5SSMLL664AT5KK4UFBUCWZQ,AHEKRSI27SAKA2LRISAOQH56UFLQ","R1TBHUMR0RV7AZ,R2BN9ZX0H3ZQV2,R2PMUD745GQT3E,RR9I6SN1YILLK,R307WJGWC40TMF,RNVPA6MFR64PA,RL9O5LBT420FW,R1JEUHJMZ3O6MW","Great value for money,Iys good,Poor quality,Good Quality & Great Charging Speed,Slow charging,Durable and fast,It doesn't fit to Samsung mobile,Very fast charge",98,positive,positive
249,B09WN3SRC7,Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black),Electronics,77990.0,139900.0,44.0,4.7,5935,"AF6Z2OYIXRPZJHVYN2MFKKYHPHFQ,AH5SAORYVUN5MGIBLBQIQDGAFADA,AF3OBVMLY5I6X3IFX2DKIFEYMGNA,AGWCIDBY573QQIANSOTHVUOUHBMA,AEMJGJQO5KES5VGOD3CRNVVLYHDA,AF3W6A57ELBWQAPFYDKAHJFQY2BQ,AF3QHAZ5V36AO5PE6AQGFZZSDCCQ,AFC7OZQXZZY74D3R6R3FAOLY5S3Q","R16HCZ0W1TRSMM,R12J7UKQ0FX3O9,R8729SR7LQFUU,R1W7FVZ8OGOZN4,R39U6OQOYKSBJS,REJGTU93MWH8Y,R92QJE5NTZ9V7,R3SZH0PVUBQJ80","Product installation was excellent  but delivery staff pathetic👌,TV Picture quality is good.,TV Picture quality is good,Very nice,Great picture and sound quality,One of the best big screen TV,Service is not good,Nice TV",610,positive,negative
250,B09B125CFJ,7SEVEN® Compatible for Mi tv Remote Control Original Suitable with Smart Android 4K LED Non Voice Command Xiaomi Redmi Remote of 4A Model 32 43 55 65 inches,Electronics,349.0,799.0,56.0,3.6,323,"AFTUS3YZBNWUVW7FV7AQ4O532UNQ,AHTIXHSMPKDD2O6YDQPWSJ7KJERQ,AE3M4GJCTIZI347G76JF67K7NODQ,AF2Q3F4YLX6JJEJLMWJCWIRITPWQ,AGDGIO3PXVUTZMX2LAAHXQD454EA,AFDF4RNUYQHNOAENQSBE736YWRUQ,AGBHRLFQXX6FBUH4ID7JWVVNODEA,AGBEFPVSELMIVCSK7GQYP27X3JNA","R3FAPESPH3491Y,R1OD5NFQAXPGR0,RJ4G42V45QKKS,R2IZ8HZT8AOA4W,R2WDDYGKMU51DE,R12WIEV98SWMNB,R2WXBH0GEG4H1Q,R3VORTRB8TWN89","Good Product at this Price,Works well directly in front of TV,Iam so happy,Without battery how to check the remote control,Must buy,Good product…,Seven Mi remote,Worst",151,positive,positive
251,B09RQRZW2X,7SEVEN® Compatible Vu Smart Tv Remote Control Suitable for Original 4K Android LED Ultra HD UHD Vu Tv Remote with Non Voice Feature without google assistant,Electronics,499.0,899.0,44.0,3.7,185,"AFYEHXFPJRMXSQKK7PTK5TRWUQUA,AHF52K4NWNVQ67FHIOFZAGPQ3PFQ,AEOXAUWOA6I56J4RAMFLXBPZH3UA,AFKQJYKMEKQZLVHSLYTHT6MO4CFQ,AFX6NQOSMDSQWMBRDX6NUHNLZEYA,AFE2SDWOCP7HW73DJMCWLFBB63KA,AEN5FDCFERXM4BUXIUA3HTMGS2YA,AFNPTDUJHTDPYEKE7LP7CDDVTKYQ","RW9LHUMO78TE2,R2OXFV06J64YNH,R1U3JI1Q9O92SE,R2XM48FX5POEKX,RP9JIO6DPGAL,R2F1YTVX9WS0TS,R2TIBHRS9UKUU1,R2P3JI1EJ9IXM3","Netflix button not working others works well,Good,Compatible with Vu Premium TV,Not like the original one..  but not bad.,Not Good Quality,Working fine,Half of the button doesn’t work,Hardness",81,negative,negative
252,B07924P3C5,Storite High Speed Micro USB 3.0 Cable A to Micro B for External & Desktop Hard Drives 45cm,Computers&Accessories,299.0,799.0,63.0,4.2,2117,"AF2544C4RGIBQX7Y4JMKMSMXMRRQ,AE2BZUBJGOBQS2A3U66VXDUV5FRQ,AFLVF7Z2KJ3LC3TT4NUUSQ7PUYGA,AHWKM26UJAUFAYFUDNVFHPLN2ULQ,AHLCTCEPHNLS7KWOQIZORDCV46IA,AGCWLCS2OXJ73TQCTOISQS3NAS2A,AHCYXS5BT4PFEK3FBTJKXPCMXOVQ,AHOAXB3G2AJIRMJ6TAISCKUHR2XQ","R2H4GF8D9IBB7W,RVH0I89DG4CBI,R3SRF1NZK2DCS4,R3A79RNQQ3FM9L,R1QQCCPJOZKCPA,R2THU52GBFKHLS,RKL6OE1GWZ2UL,R2RP7NJVKL2D3B","Cable is working properly,Sturdy,Ok,Its very slow in terms of speed,Good Cable,Plug fits little tight, but does the job fine,Good product,GOOD",174,positive,positive
253,B08N1WL9XW,"FLiX (Beetel) 3in1 (Type C|Micro|Iphone Lightening) Textured Pattern 3A Fast Charging Cable with QC & PD Support for Type C,Micro USB & Lightning Iphone Cable,Made in India,1.5 Meter Long Cable(T101)",Computers&Accessories,182.0,599.0,70.0,4.0,9378,"AHIKJUDTVJ4T6DV6IUGFYZ5LXMPA,AE55KTFVNXYFD5FPYWP2OUPEYNPQ,AEBWA5I4QFCA3P3OBEPMELBGN4GQ,AHMGAC6QM62UXNEOCZIHLHSXPP2Q,AFHROSCGIXUPV3FYQ7H5QOD46Q7Q,AEAMIR3CMSA32IDEINSJKHRNANTA,AF355FTXYAKFH5NYPRTE7SL3WO3Q,AG5DWPD54QGSLWJ6QUFERLPNAX4Q","R3F4T5TRYPTMIG,R3DQIEC603E7AY,R1O4Z15FD40PV5,RDVX50PD4CTFE,R3H6WKG0TA5CGU,R3Q3L1KP5QWPV3,RU0LU2PAIIME,R20FTANBPFA653","Worked on iPhone 7 and didn’t work on XR,Good one,Dull Physical Looks,Just Buy it,Go for it,About the product,Get charging cable at the price,Working well.",79,positive,positive
254,B07VVXJ2P5,SVM Products Unbreakable Set Top Box Stand with Dual Remote Holder (Black),Electronics,96.0,399.0,76.0,3.6,1796,"AECWBGFECHOEYECHQGPMWRYNKHYQ,AGIWNT5SLEHW7HVLBDY6H32XJ45Q,AECOFAMXWUJ62CI4VQJU5W7NVTZA,AHFBQWP65RDAIAOAYV35FWWX2G5Q,AHCM6KUAHF5H7Q67KH4KOCVDTVQA,AFABD2LOIXHYSDVJ7SQSDEH2MXLA,AEEIGWJVASSHYBL4QVIVIRRLJHKQ,AELPNPI6Q3WXYTFZ3FYVTQCHIV5A","R27SWYIOUU9JGH,R3CV6G8SG8GVG0,R3FH44SD2VCUCM,R24U6J35ZGRJVD,RXSYAGW0AG5GO,RNRX90QGDJCVW,R25VGDOTPHFDDQ,R3AUZEPO4WZLD3","Good product,Average product quality,Good,Good product,Nice product,Nice product,super product s,Set up box wall mounted without screws",72,positive,negative
255,B0BC8BQ432,VU 164 cm (65 inches) The GloLED Series 4K Smart LED Google TV 65GloLED (Grey),Electronics,54990.0,85000.0,35.0,4.3,3587,"AHY6AK5LXBTGXDDXSU57ISMDW55Q,AGULFHMPCHCL32WCIP4GEGWFVZEQ,AFVZXMXYRXVM3VBDLGX45W34GQ4Q,AFT4N4FD4G7EYIOZIYP6KBRGU66A","R2G4T57OLXDVPL,R3IQ8PWVTWENBY,RH6UHEBP622FT,R3RHA159FH0SOQ","Good TV for the price. (But my experience was not perfect),Good but not best  @!@,Decent tv for the price but misses on basic smart features,Perfect one in our budget. Speedy and customer friendly approach from vu",454,positive,positive
